,base,authors_l,title_l,title,journal_l,keywords_l,year,language,doi
349,scopus,"l bornmann, r haunschild",how to normalize twitter counts a first attempt based on journals in the twitter index,How to normalize Twitter counts? A first attempt based on journals in the Twitter Index,scientometrics,"altmetrics, twitter counts, twitter index, twitter percentiles",2016,English,10.1007/s11192-016-1893-6
350,scopus,"q zhou, c zhang, s x zhao, b chen",measuring book impact based on the multi granularity online review mining,Measuring book impact based on the multi-granularity online review mining,scientometrics,"altmetrics, book citation, information content, online book reviews, sentiment analysis",2016,English,10.1007/s11192-016-1930-5
351,scopus,"a tattersall, m j grant",big data what is it and why it matters,Big Data - What is it and why it matters,health information and libraries journal,"librarianship, health science, libraries, health care, research and development, social media",2016,English,10.1111/hir.12147
352,scopus,"t a carpenter, n lagace, s bahnmaier",developing standards for emerging forms of assessment the niso altmetrics initiative,Developing standards for emerging forms of assessment: The NISO altmetrics initiative,serials librarian,"altmetrics, assessment metrics, niso, scholarly communications, social networks",2016,English,10.1080/0361526x.2016.1157737
353,scopus,k ryan,academic freedom and the eye of power the politics and poetics of open enclosures,Academic freedom and the eye of power: the politics and poetics of open enclosures,journal of political power,"academic freedom, altmetrics, credibility metrics, panopticism, transparency",2016,English,10.1080/2158379x.2016.1191162
354,scopus,"i peters, p kraker, e lex, c gumpenberger, j gorraiz",research data explored an extended analysis of citations and altmetrics,Research data explored: an extended analysis of citations and altmetrics,scientometrics,"altmetrics, citation analysis, citedness, co-citation analysis, data citation index, research data",2016,English,10.1007/s11192-016-1887-4
355,scopus,"c s fox, e b gurary, j ryan, m bonaca, k barry, j loscalzo, j massaro",randomized controlled trial of social media effect of increased intensity of the intervention,Randomized Controlled Trial of Social Media: Effect of Increased Intensity of the Intervention,journal of the american heart association,"altmetrics, randomized control trial, social media",2016,English,10.1161/jaha.115.003088
356,scopus,"e mohammadi, m thelwall, k kousha",can mendeley bookmarks reflect readership a survey of user motivations,Can Mendeley bookmarks reflect readership? A survey of user motivations,journal of the association for information science and technology,"bibliometrics, surveys, webometrics",2016,English,10.1002/asi.23477
357,scopus,"c p hoffmann, c lutz, m meckel",a relational altmetric network centrality on researchgate as an indicator of scientific impact,A relational altmetric? Network centrality on ResearchGate as an indicator of scientific impact,journal of the association for information science and technology,"evaluation, network analysis, scientists",2016,English,10.1002/asi.23423
358,scopus,"r n grass, w j stark",the dissipation rate of news in online mass media evaluated by chemical engineering and process control tools,The dissipation rate of news in online mass media evaluated by chemical engineering and process control tools,aiche journal,"altmetrics, design, linear system analysis, reactor analysis, social media, timescale analysis, tracer experiment",2016,English,10.1002/aic.15103
359,scopus,"m thelwall, n maflahi",guideline references and academic citations as evidence of the clinical value of health research,Guideline references and academic citations as evidence of the clinical value of health research,journal of the association for information science and technology,scientometrics,2016,English,10.1002/asi.23432
360,scopus,"c o castella, a lopez-borrull, e abadal",the challenges facing library and information science journals editors opinions,The challenges facing library and information science journals: Editors’ opinions,learned publishing,,2016,English,10.1002/leap.1016
361,scopus,"v sharma, l young, m cavadas, k owen, project: reproducibility, e iorns, w gunn, f tan, j lomax, n perfito, t errington",registered report cot drives resistance to raf inhibition through map kinase pathway reactivation,Registered report: COT drives resistance to RAF inhibition through MAP kinase pathway reactivation,elife,,2016,English,10.7554/elife.11414
362,scopus,"r shrivastava, p mahajan",relationship between citation counts and mendeley readership metrics a case of top 100 cited papers in physics,Relationship between citation counts and Mendeley readership metrics: A case of top 100 cited papers in Physics,new library world,"altmetrics, bibliometrics, mendeley, physics, research evaluation, scopus",2016,English,10.1108/nlw-09-2015-0064
363,scopus,"a d richarson, d a scott, o zagnitko, p aza-blanc, c -c chang, d a russler-germain, project: reproducibility, e iorns, w gunn, f tan, j lomax, n perfito, t errington",registered report idh mutation impairs histone demethylation and results in a block to cell differentiation,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,elife,,2016,English,10.7554/elife.10860
364,scopus,"d barbic, m tubman, h lam, s barbic",an analysis of altmetrics in emergency medicine,An Analysis of Altmetrics in Emergency Medicine,academic emergency medicine,,2016,English,10.1111/acem.12898
365,scopus,"m phelps, c coss, h wang, m cook, project: reproducibility, e iorns, w gunn, f tan, j lomax, n perfito, t errington",registered report coding independent regulation of the tumor suppressor pten by competing endogenous mrnas,Registered report: Coding-independent regulation of the tumor suppressor PTEN by competing endogenous mRNAs,elife,,2016,English,10.7554/elife.12470
366,scopus,"o fiehn, m r showalter, c e schaner-tooley, e iorns, w gunn, f tan, j lomax, s williams, n perfito, t errington",registered report the common feature of leukemia associated idh1 and idh2 mutations is a neomorphic enzyme activity converting alpha ketoglutarate to 2 hydroxyglutarate,Registered report: The common feature of leukemia-associated IDH1 and IDH2 mutations is a neomorphic enzyme activity converting alpha-ketoglutarate to 2-hydroxyglutarate,elife,,2016,English,10.7554/elife.12626
367,scopus,"b haven, e heilig, c donham, m settles, n vasilevsky, k owen, e iorns, w gunn, f tan, j lomax, n perfito, t errington",registered report a chromatin mediated reversible drug tolerant state in cancer cell subpopulations,Registered report: A chromatin-mediated reversible drug-tolerant state in cancer cell subpopulations,elife,,2016,English,10.7554/elife.09462
